lid,rid
99258,439539
390151,588950
353187,962676
425160,504869
580985,1096931
646204,752671
168469,840868
870489,1218567
406352,507637
1012759,1218567
61653,208700
146850,895251
216278,1134633
333198,1082988
353187,665008
519115,916901
846689,965621
423093,988123
229478,757179
327240,1063126
57145,396059
200682,852602
92165,372675
908366,955832
418280,1085261
64257,1180188
279859,874645
616521,1006055
168372,528341
200198,343864
439539,765701
136087,398987
515875,609608
499093,669856
987199,1214952
474828,526569
528341,750502
161763,419284
548585,869077
2758,1200805
136462,728746
670938,848618
233094,344136
466210,957391
477485,670626
7610,1182226
106392,837412
300930,725317
261574,1069348
1040383,1101341
330438,387739
26242,990017
286144,1012759
315302,667420
525270,1101685
429555,911600
106340,1031883
572506,691659
195804,830443
43482,630542
1033487,1063153
160757,1139253
460477,867256
2148,409566
203124,659186
364888,711053
783898,1075792
379739,1201305
238410,1069348
453498,474985
596174,1087388
521481,775868
67839,703939
430390,565684
377480,1205323
67736,584024
343864,425160
286144,569051
224087,419397
409874,460357
569051,1127711
37460,1037652
261828,548595
621640,1175768
439649,975105
92136,697334
978244,991207
228690,1109520
179137,1192923
64135,76644
136980,1095265
21948,37430
1072674,1122699
316934,449289
735137,898444
450522,517999
856385,985190
871759,1005950
367673,1107619
912019,1109520
534681,1046477
200646,1055899
7610,528341
647045,1128594
737098,1094503
5338,1180615
323855,516338
170853,246691
917,1186706
72330,1132151
949600,976632
30065,607737
773674,775729
501375,822359
278021,617298
432899,1079486
354531,504368
268638,1101271
252678,425160
317033,403386
157047,714428
407289,748370
313725,600935
215870,1098541
630279,1191199
427882,1202643
660310,1024080
244133,383406
587741,1145901
198123,807630
492156,881014
867324,977945
605951,1101685
608748,880242
947879,1008568
953844,975105
1127720,1155849
498215,964098
612259,705094
617573,1193959
144263,1046625
312884,1151600
1127720,1188279
289385,559867
181167,893897
57312,750672
855897,1115455
428253,1073700
138994,985079
160757,987199
515172,684471
376346,830443
323855,417572
158766,418789
252500,341018
317232,936544
394021,1141234
542884,1083019
282888,927673
218329,869077
178833,608748
600371,818608
532614,1195394
916509,1055892
585490,765701
71672,504869
377059,1072460
9815,141774
516338,1109390
447574,930738
381020,702513
574117,672976
131429,908421
1061435,1185791
62729,960252
338836,647355
732169,934417
353187,783266
5338,1214952
137507,141485
634272,1023233
251432,952996
507637,554472
501127,1131819
148959,300302
297336,456854
87430,574772
880242,1018477
183836,869077
398423,1151600
913654,1035662
9016,475157
104497,664257
125581,901505
411753,659909
750502,1151600
123200,867438
20530,848546
621427,959230
516647,609871
575480,1151026
26932,439539
709893,743412
369359,892005
660310,730413
977699,1044587
452134,849826
319484,1218687
38665,516338
451182,811472
223412,739988
500039,602914
339274,1127720
286144,377480
610688,873998
255953,886651
507637,634742
77609,261574
423587,973465
1012723,1054506
411194,960349
857638,1018477
657905,1220842
200198,1198989
87342,280616
529926,641230
439539,756951
439649,953844
23643,1005462
515517,1217938
507637,840865
252434,323619
321378,622029
380190,1112157
741762,1057834
323855,1182226
605098,632678
60847,81180
214532,1103051
312884,439539
130973,858434
362075,826512
151693,514272
50190,994322
703242,755339
177551,929598
90549,139715
830443,979676
315503,813048
403386,781142
668782,795130
38665,417572
531851,633282
411058,1178988
195804,376346
491780,1166152
375154,741056
210588,376861
300218,491659
293683,1169673
87618,696301
49681,681851
128431,811566
804807,926832
64366,985289
90507,495735
920879,988841
297336,1072674
391787,763295
598861,888676
564829,664885
251413,986286
554472,1127711
21053,889074
291200,1123409
21372,518190
657888,1065856
175500,286716
5930,643477
56896,503953
233766,1127720
572894,889090
216438,961683
543560,695299
583090,1009334
78335,1062384
135742,719736
700996,955653
686847,1045271
598072,800462
133205,185502
15147,1157533
149358,377650
414327,441401
287901,443559
62729,569324
802971,973912
815894,945122
176450,429238
278021,698133
537817,641602
1068717,1190080
112731,658686
801467,865216
498684,1179185
933375,1126836
268604,953717
765701,840865
437544,659350
949867,1169431
300387,981352
370167,694767
204975,639640
234701,645043
2823,712207
437403,807548
310517,343864
360800,395935
1196916,1222052
880242,1155849
178833,207000
126787,1202038
178833,1151600
114869,544511
824264,1030928
947983,1000922
880242,1188279
920121,1187296
186384,791068
257630,1212083
548585,750502
836284,1142688
311850,403386
437585,865474
5538,1188595
536962,650082
756430,920268
477556,1157560
634742,1218567
46960,255419
141705,256798
863902,1045889
333788,533029
190299,1045643
78790,598072
74984,297215
158156,376337
47351,335211
100576,1063057
765701,1198989
672578,1033769
21372,707777
525270,906707
647052,1109390
168459,233708
464133,855498
862344,1101632
698133,726294
280892,439539
443797,565684
161055,765701
857638,1155849
60461,128366
585490,756951
857638,1188279
1151600,1182226
508474,652235
280892,492156
140953,432899
67576,936178
357734,922444
67939,927370
44094,277660
275914,1055892
310830,1024803
15890,764755
99258,183836
504105,961795
654836,987232
383605,1102966
367879,469130
443559,524175
108803,200198
641949,664263
1085261,1191604
302305,596664
874803,934430
80367,979676
437403,1018477
21299,1031091
907337,1134633
174755,914968
144154,999704
1030468,1193288
7876,1010640
375154,398423
321152,1072324
5338,652372
958015,1030290
252678,504869
608748,869077
301937,1040968
881605,960066
310482,1059128
299315,355749
535469,658008
785238,1033505
243328,598905
516338,881014
666060,1212563
99258,1205323
707206,790477
376435,459475
297194,643382
95239,1134641
246994,249012
466896,1144357
376244,1145874
307206,1136583
525429,1208032
354017,641145
152026,454300
207232,764328
548585,569051
178833,233766
114478,1216325
584024,1122812
711334,857638
832114,955650
7493,521181
600134,1184553
417572,647052
456248,1123753
33664,659177
343864,976632
108803,493007
20942,922104
26077,1131679
88951,990512
302157,380307
367064,893419
1010104,1054507
225422,867324
711334,871759
783266,840400
599821,1146657
168372,605098
488872,1034102
571884,995054
906451,1043587
301890,990493
422405,852074
168372,857638
486064,734976
47545,1085370
366740,1127711
1079132,1109816
156285,562079
76617,204975
36137,873827
17698,730476
200198,1188279
377480,1153515
406352,1182226
618892,1151600
442939,554108
247028,1220818
114869,980490
497509,1099900
141314,1181128
160698,500039
916509,1150661
139069,640687
56708,1126890
168372,871759
218329,750502
153688,477621
331140,451182
415608,419284
315988,329545
181167,927673
203377,246181
175347,765701
730413,832970
1005950,1151600
260271,1020918
5217,60734
183132,936548
137507,823803
77609,652372
165007,920879
24206,229785
510067,739012
846642,848546
144855,989923
702741,1013964
1013621,1162184
582816,1176011
207000,848546
233766,298479
5338,175347
652372,857638
229726,423675
717364,906667
183836,750502
507637,1160737
345269,658498
591318,1171062
142579,525609
612988,979676
906707,1202643
353187,1097340
277660,425160
621640,1070322
529859,995878
265250,594078
995327,1113094
117711,749101
652372,871759
792809,1092720
552342,849857
461595,757176
283080,999310
491594,685611
78596,403386
212226,466660
528341,756951
254129,537791
443559,641949
370737,677122
292231,1103051
406352,528341
246181,1179685
779096,1015725
7610,605098
246316,1039936
11893,479256
339274,585490
624857,1045358
310517,1198989
773013,826955
817272,927370
63351,839821
802690,839821
394495,622725
885458,1111643
160757,366740
99258,108803
437403,1155849
158862,416139
880242,1153515
413017,945281
686995,1043134
290107,643480
437403,1188279
742096,798057
1014169,1053424
313628,642885
634272,914725
204551,525270
275298,632678
548264,933174
28413,1095933
730754,936456
605951,1002305
24741,1085927
418789,1106781
582122,849749
20530,252678
488055,647571
69903,148174
215223,323855
24036,912953
218329,569051
261574,632678
30988,984792
64135,640306
339388,583659
233044,1045644
456338,981525
655015,958873
165007,773013
20205,1074890
413712,433720
13455,1177252
130458,639978
161055,756951
91863,684965
7876,532489
189074,386264
119060,750741
7610,218329
98234,691790
747711,1181157
280406,366197
209538,864293
275298,741056
238410,632678
270563,1088604
554472,711334
225422,1212563
183836,569051
128058,649591
29601,143122
375154,971022
261574,741056
215205,497103
765701,1160737
100169,788506
339274,1007669
487619,969648
333015,567042
660667,999299
598609,813048
17565,311850
871759,1180615
426927,666141
857046,1207078
846474,941877
454554,1077218
44094,1069348
10967,652089
35695,47006
109131,159210
229433,326056
233766,585490
726294,1101685
200198,811472
38665,261574
2611,593642
67839,206865
178060,654040
323855,548585
393446,483147
218902,735519
178833,343864
218546,494836
261388,603335
146850,680732
215223,618892
390640,848184
695299,920879
76617,392281
252041,355867
123824,937229
327366,859858
1005828,1048870
118672,187672
742841,977975
718457,772930
951273,1054506
246994,1163520
355901,1197905
5338,238410
530070,1219888
324436,421731
26932,1205323
298479,417572
571471,723261
727325,806046
240641,844142
372823,661580
379917,741231
78596,537591
21459,741469
86279,289633
67600,571581
364616,762828
738563,1212563
381576,947128
461658,1143519
811391,1001044
1050590,1102341
465418,561285
140611,1111182
296697,612433
214845,883284
270760,969949
166851,1169751
202878,559726
46395,1002438
312884,807548
228690,443559
581842,999644
439539,585490
651875,862874
315886,318290
811472,1127720
617298,988841
317033,1046297
750503,825625
539005,695299
794338,1010194
864791,1062444
233766,1007669
398998,682890
21372,896453
351373,430882
439649,787055
181737,1014138
321004,716638
519222,1163520
871759,1214952
175347,756951
302424,1124579
368510,882910
383406,653168
931568,976269
656186,906707
532518,704490
328181,463974
210968,1186085
1033893,1163339
296827,522809
1069283,1110441
5217,667991
179831,654403
5114,602787
560008,834217
218329,377480
13654,67736
345222,1126955
520745,865684
141857,1005985
695299,773013
418025,1002305
195804,763737
10451,932791
234759,888464
376435,791724
377480,571471
398423,807548
476630,849156
415570,646701
71425,1139609
683141,1202643
275298,398423
652372,1069348
55008,431731
447757,805698
608748,750502
197697,1005678
176278,706855
750502,807548
312884,1018477
46440,1160119
77609,238410
53206,173447
571471,949600
560340,865672
569051,632678
38665,548585
126131,255341
741056,1141234
183836,377480
570066,736995
280936,772139
263106,485539
319298,404804
165575,274028
870489,1182226
377480,765701
253152,866340
976632,1160737
376087,1179717
467743,1178810
423655,659907
489218,652536
831402,1122240
33218,315302
571471,1005950
441737,985574
417258,1180161
275298,437403
85073,126635
962676,1028923
794250,825355
482347,720047
172216,565684
152026,279859
116445,425026
774487,1140887
277660,280892
440278,758396
261574,437403
569051,741056
607737,875946
26932,108803
23282,894696
884883,1014258
725303,939890
366740,711334
519524,1219887
824460,1041424
257079,991689
106380,246181
24154,116952
30988,755932
655916,950632
412070,644587
412151,589114
213101,657978
148056,376346
398423,1018477
3111,429697
238410,425160
631912,741270
352419,1043027
565781,1176511
195804,985404
392281,579374
255378,903767
750502,1018477
190562,503770
32758,535911
705132,964345
377190,1080628
442874,1088860
415101,439539
105608,424848
353784,565462
376435,605951
304350,442972
327782,1128730
663131,940570
497053,1152523
881459,1045024
280892,1205323
962676,1063126
792344,1060823
44559,58822
554305,1027980
133157,1097068
70127,262570
376346,763737
99258,1153515
67839,783786
76575,111733
376435,1062170
504869,1180615
22683,663383
62729,821331
271955,480511
475327,1184539
365466,634701
526924,607264
178833,1198989
479896,1218855
421248,928300
62327,423525
890831,1211907
557177,859274
840865,1141234
115134,223412
297155,383536
1018477,1182226
421772,896378
42142,635604
44442,206050
136980,461360
207187,1161291
220829,1176511
143995,659350
19084,229954
207000,252678
986703,1018271
428253,698133
114296,633112
162406,1039230
591235,595720
160757,848546
930312,1098796
463974,984141
248455,1053966
178833,807548
412911,665957
637144,831205
610265,938115
518190,1073700
251619,1122949
135522,637070
281751,301409
163580,814260
755569,894092
718051,1024676
377480,394021
312884,1155849
287625,698222
400589,429726
343864,415101
379040,558999
312884,1188279
418457,894068
277660,976632
334589,763945
903265,1208700
809476,899131
427882,1053870
507637,1218567
226565,1115187
417572,492156
26932,77609
694767,1072674
343543,991308
7745,200518
399576,716225
270417,857638
972210,1192513
102114,682019
1019219,1197468
766133,777410
4045,689811
5338,286144
7610,987199
270417,871759
301409,878708
504869,1214952
971022,1165529
475623,901595
338885,576433
455774,558686
218902,556272
1118533,1126531
211481,840632
589174,1085315
646722,1078258
105800,662229
184941,312884
521481,755339
311647,749051
198,1169204
56696,411038
252678,415101
132776,1044706
288391,619742
114585,309212
233087,1045158
178833,1018477
628349,937597
251121,883582
76881,1019985
398423,1155849
716774,1102995
91679,860826
140953,698222
67839,412911
87086,634272
34114,525912
310517,811472
259063,936912
497344,880053
447417,821201
586585,712341
398423,1188279
506437,1072674
20530,507637
7876,447417
59094,432977
459475,1101685
750502,1155849
188523,1113636
657092,821201
166513,782292
750502,1188279
415231,994381
554472,632678
343864,451182
156631,1124308
177348,259842
364829,588950
463974,802690
2475,36248
933328,1130568
377480,756951
218980,532503
1109390,1165529
150031,533645
217042,646308
394021,1069348
